source,target,interaction_freq,last_interaction
10135,10375,520,2023-10-09 00:00:00
10135,10376,453,2023-08-19 00:00:00
10135,10380,363,2023-04-30 00:00:00
10135,10386,216,2023-11-06 00:00:00
10135,10402,715,2023-07-21 00:00:00
10135,10404,487,2023-09-09 00:00:00
10135,10470,310,2023-07-08 00:00:00
10135,10480,488,2023-07-22 00:00:00
10135,10489,370,2023-12-30 00:00:00
10136,10147,305,2023-02-27 00:00:00
10136,10162,333,2023-06-12 00:00:00
10136,10163,288,2023-07-02 00:00:00
10136,10182,203,2023-06-26 00:00:00
10136,10188,478,2023-05-06 00:00:00
10136,10201,319,2023-06-05 00:00:00
10136,10216,739,2023-11-30 00:00:00
10136,10236,97,2023-01-04 00:00:00
10136,10261,690,2023-02-18 00:00:00
10136,10264,324,2023-04-28 00:00:00
10136,10271,555,2023-01-06 00:00:00
10136,10288,703,2023-08-07 00:00:00
10136,10314,197,2023-11-27 00:00:00
10136,10341,614,2023-06-05 00:00:00
10136,10344,291,2023-09-17 00:00:00
10136,10361,500,2023-01-26 00:00:00
10136,10366,466,2023-08-18 00:00:00
10136,10372,91,2023-02-21 00:00:00
10136,10374,19,2023-07-04 00:00:00
10136,10391,665,2023-04-17 00:00:00
10136,10393,356,2023-05-15 00:00:00
10136,10401,220,2023-01-24 00:00:00
10136,10407,436,2023-07-23 00:00:00
10136,10411,276,2023-10-06 00:00:00
10136,10414,99,2023-04-15 00:00:00
10136,10421,291,2023-08-20 00:00:00
10136,10422,434,2023-09-07 00:00:00
10136,10431,344,2023-08-17 00:00:00
10136,10461,716,2023-12-09 00:00:00
10136,10463,172,2023-03-15 00:00:00
10136,10471,107,2023-07-15 00:00:00
10136,10481,598,2023-05-21 00:00:00
10136,10483,133,2023-11-16 00:00:00
10136,10486,696,2023-03-23 00:00:00
10136,10493,667,2023-12-18 00:00:00
10136,10498,20,2023-09-02 00:00:00
10137,10140,27,2023-08-17 00:00:00
10137,10145,701,2023-04-28 00:00:00
10137,10152,249,2023-02-15 00:00:00
10137,10171,507,2023-11-07 00:00:00
10137,10186,645,2023-02-20 00:00:00
10137,10203,48,2023-07-29 00:00:00
10137,10216,370,2023-12-30 00:00:00
10137,10229,350,2023-09-19 00:00:00
10137,10239,20,2023-08-17 00:00:00
10137,10241,257,2023-06-17 00:00:00
10137,10249,639,2023-05-11 00:00:00
10137,10251,379,2023-10-02 00:00:00
10137,10254,452,2023-09-18 00:00:00
10137,10289,698,2023-08-22 00:00:00
10137,10320,640,2023-03-19 00:00:00
10137,10355,670,2023-09-04 00:00:00
10137,10373,230,2023-04-01 00:00:00
10137,10374,626,2023-10-24 00:00:00
10137,10396,696,2023-11-23 00:00:00
10137,10460,175,2023-02-24 00:00:00
10137,10464,197,2023-05-27 00:00:00
10137,10485,404,2023-07-22 00:00:00
10137,10494,329,2023-10-11 00:00:00
10137,10496,453,2023-04-10 00:00:00
10138,10141,110,2023-04-08 00:00:00
10138,10202,648,2023-06-16 00:00:00
10138,10209,316,2023-01-21 00:00:00
10138,10224,477,2023-08-08 00:00:00
10138,10225,74,2023-02-24 00:00:00
10138,10236,758,2023-01-06 00:00:00
10138,10262,382,2023-05-28 00:00:00
10138,10269,71,2023-02-18 00:00:00
10138,10293,558,2023-03-10 00:00:00
10138,10308,762,2023-05-24 00:00:00
10138,10323,428,2023-05-28 00:00:00
10138,10347,346,2023-02-07 00:00:00
10138,10352,300,2023-02-13 00:00:00
10138,10367,695,2023-07-29 00:00:00
10138,10369,449,2023-05-16 00:00:00
10138,10392,10,2023-12-20 00:00:00
10138,10405,40,2023-05-05 00:00:00
10138,10417,265,2023-04-12 00:00:00
10138,10436,654,2023-05-07 00:00:00
10138,10441,454,2023-07-17 00:00:00
10138,10443,329,2023-08-05 00:00:00
10138,10457,168,2023-12-14 00:00:00
10138,10471,318,2023-11-21 00:00:00
10138,10473,244,2023-11-12 00:00:00
10138,10485,578,2023-03-21 00:00:00
10138,10495,17,2023-05-22 00:00:00
10139,10140,689,2023-11-30 00:00:00
10139,10141,192,2023-05-23 00:00:00
10139,10172,728,2023-10-30 00:00:00
10139,10183,324,2023-07-27 00:00:00
10139,10185,396,2023-07-29 00:00:00
10139,10201,95,2023-07-30 00:00:00
10139,10225,607,2023-09-14 00:00:00
10139,10255,258,2023-05-27 00:00:00
10139,10264,606,2023-10-14 00:00:00
10139,10276,273,2023-05-09 00:00:00
10139,10288,466,2023-08-14 00:00:00
10139,10295,685,2023-02-11 00:00:00
10139,10296,570,2023-06-28 00:00:00
10139,10323,628,2023-08-03 00:00:00
10139,10336,259,2023-06-06 00:00:00
10139,10350,222,2023-01-29 00:00:00
10139,10359,733,2023-12-22 00:00:00
10139,10376,13,2023-09-22 00:00:00
10139,10402,358,2023-01-17 00:00:00
10139,10408,395,2023-08-08 00:00:00
10139,10444,739,2023-08-18 00:00:00
10139,10468,687,2023-04-08 00:00:00
10140,10173,235,2023-11-17 00:00:00
10140,10180,54,2023-07-23 00:00:00
10140,10202,565,2023-04-12 00:00:00
10140,10204,596,2023-02-01 00:00:00
10140,10216,508,2023-01-20 00:00:00
10140,10218,41,2023-02-10 00:00:00
10140,10226,734,2023-10-25 00:00:00
10140,10230,57,2023-03-18 00:00:00
10140,10235,594,2023-07-04 00:00:00
10140,10248,465,2023-10-12 00:00:00
10140,10250,596,2023-03-07 00:00:00
10140,10285,26,2023-05-22 00:00:00
10140,10308,334,2023-07-25 00:00:00
10140,10322,569,2023-09-15 00:00:00
10140,10345,263,2023-08-20 00:00:00
10140,10367,667,2023-04-09 00:00:00
10140,10390,461,2023-10-14 00:00:00
10140,10410,601,2023-01-06 00:00:00
10140,10431,76,2023-10-31 00:00:00
10140,10448,340,2023-05-15 00:00:00
10140,10449,747,2023-02-17 00:00:00
10140,10488,255,2023-02-05 00:00:00
10141,10149,604,2023-07-29 00:00:00
10141,10150,551,2023-05-01 00:00:00
10141,10176,117,2023-12-12 00:00:00
10141,10186,511,2023-11-03 00:00:00
10141,10197,287,2023-05-18 00:00:00
10141,10212,353,2023-09-07 00:00:00
10141,10217,191,2023-01-11 00:00:00
10141,10251,47,2023-04-09 00:00:00
10141,10256,560,2023-05-02 00:00:00
10141,10280,2,2023-02-06 00:00:00
10141,10282,728,2023-11-18 00:00:00
10141,10299,473,2023-12-26 00:00:00
10141,10326,313,2023-01-03 00:00:00
10141,10328,398,2023-11-30 00:00:00
10141,10370,84,2023-04-07 00:00:00
10141,10377,333,2023-01-11 00:00:00
10141,10392,246,2023-03-05 00:00:00
10141,10394,548,2023-10-15 00:00:00
10141,10401,268,2023-04-24 00:00:00
10141,10411,118,2023-03-08 00:00:00
10141,10419,724,2023-12-11 00:00:00
10141,10437,119,2023-06-15 00:00:00
10141,10445,180,2023-10-03 00:00:00
10141,10449,196,2023-06-15 00:00:00
10141,10450,197,2023-08-07 00:00:00
10141,10478,312,2023-11-14 00:00:00
10142,10148,664,2023-07-08 00:00:00
10142,10149,110,2023-02-07 00:00:00
10142,10152,754,2023-04-19 00:00:00
10142,10163,182,2023-02-18 00:00:00
10142,10167,276,2023-10-27 00:00:00
10142,10171,287,2023-01-03 00:00:00
10142,10185,212,2023-09-16 00:00:00
10142,10208,78,2023-11-11 00:00:00
10142,10257,167,2023-08-25 00:00:00
10142,10267,464,2023-11-10 00:00:00
10142,10318,245,2023-08-03 00:00:00
10142,10319,643,2023-09-03 00:00:00
10142,10326,399,2023-07-26 00:00:00
10142,10337,4,2023-08-19 00:00:00
10142,10350,121,2023-02-24 00:00:00
10142,10356,648,2023-02-17 00:00:00
10142,10369,688,2023-05-22 00:00:00
10142,10378,399,2023-02-14 00:00:00
10142,10446,471,2023-08-02 00:00:00
10142,10485,356,2023-01-19 00:00:00
10143,10145,390,2023-01-28 00:00:00
10143,10146,694,2023-09-20 00:00:00
10143,10147,384,2023-07-14 00:00:00
10143,10152,413,2023-11-30 00:00:00
10143,10157,291,2023-04-17 00:00:00
10143,10169,284,2023-10-27 00:00:00
10143,10175,697,2023-12-19 00:00:00
10143,10177,509,2023-04-07 00:00:00
10143,10184,440,2023-02-11 00:00:00
10143,10192,125,2023-05-18 00:00:00
10143,10209,729,2023-07-25 00:00:00
10143,10253,504,2023-01-10 00:00:00
10143,10340,492,2023-02-18 00:00:00
10143,10349,300,2023-01-12 00:00:00
10143,10356,188,2023-12-24 00:00:00
10143,10357,614,2023-05-23 00:00:00
10143,10375,165,2023-08-29 00:00:00
10143,10392,345,2023-01-18 00:00:00
10143,10440,86,2023-03-21 00:00:00
10143,10464,165,2023-04-04 00:00:00
10143,10465,311,2023-05-04 00:00:00
10143,10487,178,2023-04-06 00:00:00
10143,10488,716,2023-08-14 00:00:00
10144,10148,239,2023-10-21 00:00:00
10144,10176,102,2023-10-15 00:00:00
10144,10179,376,2023-04-29 00:00:00
10144,10190,268,2023-03-29 00:00:00
10144,10243,202,2023-06-12 00:00:00
10144,10288,651,2023-11-09 00:00:00
10144,10305,658,2023-12-13 00:00:00
10144,10314,475,2023-03-03 00:00:00
10144,10316,439,2023-10-28 00:00:00
10144,10318,17,2023-11-20 00:00:00
10144,10352,331,2023-07-31 00:00:00
10144,10364,232,2023-10-26 00:00:00
10144,10365,431,2023-09-29 00:00:00
10144,10376,638,2023-07-26 00:00:00
10144,10399,262,2023-03-18 00:00:00
10144,10424,280,2023-10-04 00:00:00
10144,10428,224,2023-10-23 00:00:00
10144,10432,255,2023-12-28 00:00:00
10144,10447,680,2023-12-02 00:00:00
10144,10449,663,2023-02-20 00:00:00
10144,10456,593,2023-10-18 00:00:00
10144,10475,657,2023-08-17 00:00:00
10144,10480,582,2023-09-30 00:00:00
10145,10157,263,2023-06-28 00:00:00
10145,10180,717,2023-11-02 00:00:00
10145,10210,388,2023-05-11 00:00:00
10145,10237,65,2023-09-02 00:00:00
10145,10257,74,2023-04-07 00:00:00
10145,10259,435,2023-01-07 00:00:00
10145,10277,625,2023-11-06 00:00:00
10145,10281,185,2023-04-14 00:00:00
10145,10285,469,2023-06-11 00:00:00
10145,10303,571,2023-04-17 00:00:00
10145,10321,257,2023-07-23 00:00:00
10145,10322,269,2023-08-09 00:00:00
10145,10342,4,2023-11-17 00:00:00
10145,10354,332,2023-11-03 00:00:00
10145,10355,451,2023-03-10 00:00:00
10145,10379,545,2023-08-03 00:00:00
10145,10383,656,2023-04-08 00:00:00
10145,10384,672,2023-03-05 00:00:00
10145,10391,569,2023-05-10 00:00:00
10145,10415,764,2023-09-13 00:00:00
10145,10424,430,2023-04-02 00:00:00
10145,10427,52,2023-06-30 00:00:00
10145,10428,612,2023-01-24 00:00:00
10145,10451,482,2023-12-13 00:00:00
10145,10454,30,2023-10-02 00:00:00
10146,10148,432,2023-08-17 00:00:00
10146,10186,456,2023-05-06 00:00:00
10146,10197,641,2023-07-14 00:00:00
10146,10251,542,2023-07-11 00:00:00
10146,10269,687,2023-03-25 00:00:00
10146,10283,79,2023-02-10 00:00:00
10146,10300,404,2023-09-09 00:00:00
10146,10302,200,2023-09-03 00:00:00
10146,10303,609,2023-08-12 00:00:00
10146,10312,3,2023-09-25 00:00:00
10146,10317,585,2023-01-26 00:00:00
10146,10327,447,2023-11-06 00:00:00
10146,10331,51,2023-11-12 00:00:00
10146,10345,334,2023-12-30 00:00:00
10146,10354,17,2023-05-31 00:00:00
10146,10367,165,2023-01-03 00:00:00
10146,10391,451,2023-03-12 00:00:00
10146,10397,504,2023-09-22 00:00:00
10146,10406,244,2023-01-12 00:00:00
10146,10416,14,2023-08-12 00:00:00
10146,10418,244,2023-08-27 00:00:00
10146,10439,563,2023-09-21 00:00:00
10146,10443,258,2023-11-20 00:00:00
10146,10489,81,2023-09-16 00:00:00
10146,10495,96,2023-05-13 00:00:00
10146,10496,7,2023-09-17 00:00:00
10147,10152,44,2023-03-15 00:00:00
10147,10158,264,2023-08-13 00:00:00
10147,10183,182,2023-07-07 00:00:00
10147,10185,193,2023-09-10 00:00:00
10147,10245,179,2023-05-20 00:00:00
10147,10283,121,2023-08-04 00:00:00
10147,10301,46,2023-08-17 00:00:00
10147,10304,253,2023-05-02 00:00:00
10147,10310,679,2023-08-18 00:00:00
10147,10325,669,2023-06-16 00:00:00
10147,10347,435,2023-02-13 00:00:00
10147,10357,709,2023-02-18 00:00:00
10147,10403,538,2023-02-04 00:00:00
10147,10404,710,2023-09-07 00:00:00
10147,10406,758,2023-12-24 00:00:00
10147,10420,69,2023-01-21 00:00:00
10147,10425,581,2023-06-24 00:00:00
10147,10439,321,2023-04-13 00:00:00
10147,10446,177,2023-04-26 00:00:00
10147,10448,617,2023-07-23 00:00:00
10147,10460,701,2023-01-10 00:00:00
10147,10468,380,2023-01-28 00:00:00
10147,10469,576,2023-01-07 00:00:00
10147,10490,81,2023-02-27 00:00:00
10148,10171,275,2023-05-13 00:00:00
10148,10172,538,2023-06-13 00:00:00
10148,10182,347,2023-01-15 00:00:00
10148,10188,710,2023-06-17 00:00:00
10148,10195,272,2023-06-05 00:00:00
10148,10215,8,2023-03-23 00:00:00
10148,10230,602,2023-03-11 00:00:00
10148,10231,11,2023-06-11 00:00:00
10148,10241,185,2023-10-20 00:00:00
10148,10252,134,2023-09-14 00:00:00
10148,10253,510,2023-03-30 00:00:00
10148,10261,579,2023-08-14 00:00:00
10148,10276,487,2023-07-22 00:00:00
10148,10283,246,2023-07-13 00:00:00
10148,10288,371,2023-09-09 00:00:00
10148,10305,626,2023-03-04 00:00:00
10148,10322,452,2023-08-08 00:00:00
10148,10367,247,2023-03-29 00:00:00
10148,10370,703,2023-08-30 00:00:00
10148,10371,668,2023-08-05 00:00:00
10148,10403,648,2023-10-20 00:00:00
10148,10420,516,2023-11-30 00:00:00
10148,10442,558,2023-06-23 00:00:00
10148,10445,695,2023-04-01 00:00:00
10148,10450,605,2023-08-05 00:00:00
10148,10456,592,2023-01-17 00:00:00
10148,10480,592,2023-11-08 00:00:00
10148,10489,102,2023-03-31 00:00:00
10148,10495,248,2023-03-12 00:00:00
10149,10189,492,2023-01-28 00:00:00
10149,10208,683,2023-07-11 00:00:00
10149,10211,261,2023-01-13 00:00:00
10149,10233,250,2023-10-31 00:00:00
10149,10240,538,2023-10-22 00:00:00
10149,10250,196,2023-01-15 00:00:00
10149,10299,149,2023-10-18 00:00:00
10149,10318,452,2023-04-16 00:00:00
10149,10321,277,2023-01-31 00:00:00
10149,10349,448,2023-04-15 00:00:00
10149,10352,730,2023-10-05 00:00:00
10149,10356,256,2023-06-16 00:00:00
10149,10369,105,2023-10-02 00:00:00
10149,10370,696,2023-05-01 00:00:00
10149,10386,636,2023-01-29 00:00:00
10149,10406,443,2023-08-13 00:00:00
10149,10416,446,2023-07-02 00:00:00
10149,10425,469,2023-07-06 00:00:00
10149,10448,111,2023-12-27 00:00:00
10149,10494,425,2023-04-16 00:00:00
10150,10167,606,2023-10-18 00:00:00
10150,10191,32,2023-01-03 00:00:00
10150,10196,185,2023-03-07 00:00:00
10150,10205,694,2023-07-17 00:00:00
10150,10206,205,2023-08-12 00:00:00
10150,10210,696,2023-11-02 00:00:00
10150,10222,425,2023-05-23 00:00:00
10150,10224,456,2023-03-10 00:00:00
10150,10245,492,2023-12-13 00:00:00
10150,10247,207,2023-03-08 00:00:00
10150,10248,649,2023-10-09 00:00:00
10150,10280,649,2023-10-29 00:00:00
10150,10294,439,2023-08-07 00:00:00
10150,10314,188,2023-12-25 00:00:00
10150,10367,119,2023-05-29 00:00:00
10150,10368,274,2023-01-31 00:00:00
10150,10389,620,2023-07-30 00:00:00
10150,10392,25,2023-12-08 00:00:00
10150,10394,748,2023-07-27 00:00:00
10150,10426,260,2023-01-01 00:00:00
10150,10428,326,2023-04-03 00:00:00
10150,10472,616,2023-08-04 00:00:00
10150,10481,161,2023-02-04 00:00:00
10150,10489,680,2023-05-04 00:00:00
10151,10161,377,2023-05-14 00:00:00
10151,10182,578,2023-03-17 00:00:00
10151,10189,192,2023-06-21 00:00:00
10151,10195,483,2023-08-30 00:00:00
10151,10211,355,2023-03-26 00:00:00
10151,10216,203,2023-11-01 00:00:00
10151,10236,275,2023-09-21 00:00:00
10151,10247,143,2023-09-26 00:00:00
10151,10254,580,2023-06-24 00:00:00
10151,10262,653,2023-05-01 00:00:00
10151,10264,690,2023-07-15 00:00:00
10151,10300,562,2023-12-16 00:00:00
10151,10309,347,2023-06-23 00:00:00
10151,10348,750,2023-11-26 00:00:00
10151,10361,607,2023-01-26 00:00:00
10151,10390,34,2023-08-02 00:00:00
10151,10400,656,2023-03-07 00:00:00
10151,10411,291,2023-02-12 00:00:00
10151,10413,155,2023-01-10 00:00:00
10151,10420,731,2023-09-24 00:00:00
10151,10442,192,2023-11-13 00:00:00
10151,10461,316,2023-11-10 00:00:00
10151,10482,138,2023-12-13 00:00:00
10151,10493,628,2023-03-21 00:00:00
10152,10188,528,2023-05-09 00:00:00
10152,10195,648,2023-01-23 00:00:00
10152,10196,560,2023-07-05 00:00:00
10152,10205,241,2023-05-26 00:00:00
10152,10222,26,2023-07-22 00:00:00
10152,10234,30,2023-04-27 00:00:00
10152,10242,654,2023-06-11 00:00:00
10152,10255,306,2023-05-27 00:00:00
10152,10282,242,2023-05-31 00:00:00
10152,10290,201,2023-08-19 00:00:00
10152,10309,478,2023-12-29 00:00:00
10152,10318,340,2023-12-19 00:00:00
10152,10323,541,2023-08-02 00:00:00
10152,10325,753,2023-02-09 00:00:00
10152,10377,464,2023-07-07 00:00:00
10152,10380,60,2023-11-23 00:00:00
10152,10421,574,2023-08-15 00:00:00
10152,10438,90,2023-10-30 00:00:00
10152,10446,597,2023-12-14 00:00:00
10152,10462,494,2023-07-19 00:00:00
10152,10480,410,2023-11-26 00:00:00
10152,10482,576,2023-07-17 00:00:00
10152,10490,703,2023-08-28 00:00:00
10153,10158,694,2023-11-12 00:00:00
10153,10159,685,2023-04-27 00:00:00
10153,10184,305,2023-02-12 00:00:00
10153,10209,623,2023-11-18 00:00:00
10153,10231,177,2023-11-28 00:00:00
10153,10274,701,2023-09-27 00:00:00
10153,10286,183,2023-02-14 00:00:00
10153,10296,430,2023-10-02 00:00:00
10153,10302,182,2023-03-07 00:00:00
10153,10321,748,2023-01-26 00:00:00
10153,10324,749,2023-02-17 00:00:00
10153,10326,84,2023-02-08 00:00:00
10153,10329,26,2023-07-18 00:00:00
10153,10341,587,2023-05-03 00:00:00
10153,10342,638,2023-08-27 00:00:00
10153,10352,505,2023-08-14 00:00:00
10153,10366,757,2023-07-04 00:00:00
10153,10368,29,2023-01-03 00:00:00
10153,10400,631,2023-12-11 00:00:00
10153,10409,119,2023-05-30 00:00:00
10153,10422,254,2023-01-02 00:00:00
10153,10449,83,2023-09-30 00:00:00
10153,10459,102,2023-02-16 00:00:00
10153,10480,102,2023-02-02 00:00:00
10153,10481,693,2023-01-24 00:00:00
10153,10485,195,2023-04-21 00:00:00
10153,10488,295,2023-02-23 00:00:00
10154,10164,646,2023-11-30 00:00:00
10154,10179,228,2023-07-23 00:00:00
10154,10186,73,2023-07-03 00:00:00
10154,10190,690,2023-11-17 00:00:00
10154,10202,101,2023-07-25 00:00:00
10154,10211,366,2023-09-09 00:00:00
10154,10217,38,2023-11-17 00:00:00
10154,10221,708,2023-02-28 00:00:00
10154,10244,92,2023-01-01 00:00:00
10154,10257,95,2023-06-17 00:00:00
10154,10270,189,2023-09-01 00:00:00
10154,10276,724,2023-11-13 00:00:00
10154,10302,509,2023-06-21 00:00:00
10154,10325,593,2023-03-07 00:00:00
10154,10337,205,2023-02-21 00:00:00
10154,10387,308,2023-07-05 00:00:00
10154,10397,688,2023-10-18 00:00:00
10154,10425,591,2023-05-12 00:00:00
10154,10431,565,2023-08-27 00:00:00
10154,10432,78,2023-09-24 00:00:00
10154,10433,451,2023-01-24 00:00:00
10154,10436,425,2023-03-26 00:00:00
10154,10441,645,2023-05-22 00:00:00
10154,10450,165,2023-08-16 00:00:00
10154,10465,414,2023-09-06 00:00:00
10155,10178,209,2023-01-24 00:00:00
10155,10190,157,2023-07-31 00:00:00
10155,10194,619,2023-08-21 00:00:00
10155,10199,643,2023-10-28 00:00:00
10155,10267,85,2023-05-05 00:00:00
10155,10285,758,2023-01-23 00:00:00
10155,10289,175,2023-06-13 00:00:00
10155,10311,555,2023-09-01 00:00:00
10155,10313,638,2023-01-05 00:00:00
10155,10314,322,2023-12-11 00:00:00
10155,10316,349,2023-08-20 00:00:00
10155,10338,5,2023-03-10 00:00:00
10155,10355,734,2023-10-09 00:00:00
10155,10360,700,2023-12-12 00:00:00
10155,10373,145,2023-11-01 00:00:00
10155,10381,397,2023-06-01 00:00:00
10155,10387,56,2023-05-10 00:00:00
10155,10396,425,2023-01-01 00:00:00
10155,10405,347,2023-05-22 00:00:00
10155,10419,315,2023-12-30 00:00:00
10155,10454,371,2023-03-29 00:00:00
10155,10474,414,2023-07-03 00:00:00
10155,10486,723,2023-05-21 00:00:00
10155,10493,367,2023-05-12 00:00:00
10156,10164,169,2023-07-17 00:00:00
10156,10174,540,2023-10-12 00:00:00
10156,10194,433,2023-01-24 00:00:00
10156,10218,472,2023-05-11 00:00:00
10156,10247,542,2023-05-26 00:00:00
10156,10268,101,2023-02-10 00:00:00
10156,10334,554,2023-01-22 00:00:00
10156,10364,533,2023-08-05 00:00:00
10156,10410,625,2023-02-24 00:00:00
10156,10411,17,2023-04-15 00:00:00
10156,10415,638,2023-03-16 00:00:00
10156,10419,349,2023-11-02 00:00:00
10156,10422,473,2023-09-09 00:00:00
10156,10440,2,2023-07-31 00:00:00
10156,10458,245,2023-09-04 00:00:00
10156,10493,236,2023-10-04 00:00:00
10157,10160,683,2023-09-20 00:00:00
10157,10170,147,2023-01-21 00:00:00
10157,10177,40,2023-06-02 00:00:00
10157,10178,56,2023-10-16 00:00:00
10157,10188,496,2023-04-16 00:00:00
10157,10205,78,2023-03-11 00:00:00
10157,10216,529,2023-01-13 00:00:00
10157,10226,445,2023-10-24 00:00:00
10157,10234,134,2023-03-13 00:00:00
10157,10244,83,2023-12-21 00:00:00
10157,10245,205,2023-05-30 00:00:00
10157,10325,536,2023-11-08 00:00:00
10157,10362,447,2023-05-29 00:00:00
10157,10378,43,2023-03-25 00:00:00
10157,10379,93,2023-06-07 00:00:00
10157,10401,380,2023-07-19 00:00:00
10157,10410,231,2023-02-16 00:00:00
10157,10424,3,2023-01-27 00:00:00
10157,10428,311,2023-04-12 00:00:00
10157,10451,318,2023-10-28 00:00:00
10157,10459,553,2023-03-11 00:00:00
10158,10159,594,2023-12-17 00:00:00
10158,10171,698,2023-08-08 00:00:00
10158,10195,725,2023-04-19 00:00:00
10158,10258,359,2023-01-16 00:00:00
10158,10260,206,2023-05-08 00:00:00
10158,10263,580,2023-04-07 00:00:00
10158,10271,387,2023-06-08 00:00:00
10158,10279,555,2023-10-10 00:00:00
10158,10324,349,2023-07-09 00:00:00
10158,10326,320,2023-07-13 00:00:00
10158,10342,375,2023-12-03 00:00:00
10158,10347,569,2023-03-30 00:00:00
10158,10365,668,2023-09-04 00:00:00
10158,10378,75,2023-12-15 00:00:00
10158,10435,557,2023-08-10 00:00:00
10158,10442,42,2023-12-10 00:00:00
10159,10169,189,2023-02-17 00:00:00
10159,10171,586,2023-07-25 00:00:00
